ItemNo|ItemDescription|Quantity|Price
0000039958|Item 0000039958|225|517.75
0000039872|Item 0000039872|440|878.90
0000022138|Item 0000022138|338|78.05
0000035576|Item 0000035576|571|244.27
0000024398|Item 0000024398|104|355.07
0000018218|Item 0000018218|911|897.78
0000008459|Item 0000008459|145|409.45
0000019663|Item 0000019663|274|290.90
0000018998|Item 0000018998|624|159.07
0000025354|Item 0000025354|163|265.75
0000049946|Item 0000049946|307|981.76
0000007442|Item 0000007442|372|106.12
0000038947|Item 0000038947|469|372.06
0000020036|Item 0000020036|148|942.85
0000039708|Item 0000039708|198|288.52
0000022062|Item 0000022062|283|585.32
0000047143|Item 0000047143|89|625.27
0000005536|Item 0000005536|437|778.25
0000041215|Item 0000041215|993|966.91
0000045209|Item 0000045209|718|389.50
0000013919|Item 0000013919|34|792.42
0000038339|Item 0000038339|176|566.90
0000021832|Item 0000021832|796|488.92
0000015379|Item 0000015379|269|866.12
0000046076|Item 0000046076|413|16.43
0000049051|Item 0000049051|561|842.61
0000048726|Item 0000048726|834|554.73
0000039159|Item 0000039159|180|690.57
0000025344|Item 0000025344|751|883.42
0000045108|Item 0000045108|177|186.65
0000047419|Item 0000047419|460|278.12
0000009416|Item 0000009416|25|333.66
0000030707|Item 0000030707|820|684.62
0000043879|Item 0000043879|96|942.25
0000007506|Item 0000007506|922|484.46
0000032057|Item 0000032057|271|841.94
0000027534|Item 0000027534|30|210.91
0000018236|Item 0000018236|364|793.56
0000038070|Item 0000038070|105|404.62
0000001242|Item 0000001242|490|179.14
0000038940|Item 0000038940|68|188.44
0000034274|Item 0000034274|898|934.31
0000012684|Item 0000012684|106|942.91
0000016617|Item 0000016617|309|461.79
0000015427|Item 0000015427|308|229.00
0000004848|Item 0000004848|802|22.70
0000025239|Item 0000025239|96|796.61
0000028843|Item 0000028843|570|958.82
0000013931|Item 0000013931|31|684.86
0000015211|Item 0000015211|969|437.30
0000038757|Item 0000038757|102|69.36
0000043345|Item 0000043345|294|336.30
0000029095|Item 0000029095|534|637.78
0000010722|Item 0000010722|799|843.48
0000026715|Item 0000026715|365|340.79
0000034140|Item 0000034140|245|723.87
0000024564|Item 0000024564|221|277.64
0000003523|Item 0000003523|934|327.19
0000034708|Item 0000034708|298|565.04
0000025885|Item 0000025885|799|266.90
0000043708|Item 0000043708|643|37.40
0000032479|Item 0000032479|521|950.39
0000018991|Item 0000018991|920|337.91
0000025603|Item 0000025603|702|296.16
0000037106|Item 0000037106|319|624.50
0000027387|Item 0000027387|379|85.40
0000015425|Item 0000015425|554|805.62
0000009287|Item 0000009287|378|212.50
0000026856|Item 0000026856|36|325.41
0000029434|Item 0000029434|629|574.74
0000045615|Item 0000045615|97|16.84
0000013616|Item 0000013616|507|820.44
0000021224|Item 0000021224|245|586.99
0000010463|Item 0000010463|842|270.72
0000044410|Item 0000044410|927|480.27
0000022542|Item 0000022542|467|464.82
0000040183|Item 0000040183|139|444.73
0000027544|Item 0000027544|630|901.94
0000003643|Item 0000003643|306|864.99
0000000685|Item 0000000685|339|215.67
0000015767|Item 0000015767|72|51.95
0000044054|Item 0000044054|340|350.90
0000030667|Item 0000030667|888|523.23
0000044970|Item 0000044970|195|608.65
0000023565|Item 0000023565|688|501.86
0000002739|Item 0000002739|193|798.86
0000014876|Item 0000014876|843|327.95
0000040042|Item 0000040042|545|241.67
0000024816|Item 0000024816|706|618.54
0000018111|Item 0000018111|294|368.05
0000024452|Item 0000024452|325|66.19
0000007552|Item 0000007552|376|935.19
0000002529|Item 0000002529|689|581.79
0000046803|Item 0000046803|744|992.54
0000011901|Item 0000011901|275|329.43
0000013985|Item 0000013985|770|886.95
0000041930|Item 0000041930|955|791.17
0000021079|Item 0000021079|34|589.87
0000028232|Item 0000028232|586|247.14
0000023421|Item 0000023421|402|59.67
0000003234|Item 0000003234|902|633.51
0000000875|Item 0000000875|636|518.73
0000043961|Item 0000043961|665|267.21
0000001731|Item 0000001731|796|45.30
0000027972|Item 0000027972|262|509.31
0000041879|Item 0000041879|519|522.74
0000041934|Item 0000041934|679|297.76
0000024006|Item 0000024006|13|753.73
0000030893|Item 0000030893|811|651.45
0000004831|Item 0000004831|831|44.57
0000012337|Item 0000012337|695|299.52
0000004497|Item 0000004497|400|868.61
0000044899|Item 0000044899|549|790.73
0000042429|Item 0000042429|966|952.43
0000034900|Item 0000034900|779|774.63
0000006621|Item 0000006621|843|779.66
0000035164|Item 0000035164|758|326.91
0000011888|Item 0000011888|794|765.61
0000004371|Item 0000004371|978|879.35
0000004011|Item 0000004011|260|339.05
0000018017|Item 0000018017|840|545.24
0000002256|Item 0000002256|22|715.90
0000025293|Item 0000025293|441|410.32
0000017913|Item 0000017913|271|833.05
0000034554|Item 0000034554|546|518.71
0000036100|Item 0000036100|425|675.14
0000014685|Item 0000014685|27|424.31
0000042364|Item 0000042364|747|77.41
0000029586|Item 0000029586|685|538.39
0000046178|Item 0000046178|4|722.45
0000006539|Item 0000006539|292|733.37
0000037111|Item 0000037111|601|671.22
0000006914|Item 0000006914|688|418.74
0000010118|Item 0000010118|792|96.99
0000027822|Item 0000027822|826|765.13
0000002134|Item 0000002134|857|229.49
0000028208|Item 0000028208|414|486.34
0000030386|Item 0000030386|279|237.43
0000016690|Item 0000016690|824|993.87
0000015105|Item 0000015105|844|242.47
0000007185|Item 0000007185|990|258.46
0000002199|Item 0000002199|782|877.81
0000037049|Item 0000037049|749|892.78
0000027272|Item 0000027272|645|143.52
0000049108|Item 0000049108|808|865.30
0000024386|Item 0000024386|462|933.71
0000025505|Item 0000025505|606|453.55
0000044198|Item 0000044198|17|975.39
0000038790|Item 0000038790|544|915.06
0000024802|Item 0000024802|991|577.34
0000025212|Item 0000025212|506|442.95
0000004594|Item 0000004594|958|94.49
0000020650|Item 0000020650|300|878.51
0000011312|Item 0000011312|227|812.63
0000040040|Item 0000040040|684|535.32
0000042983|Item 0000042983|223|993.28
0000000339|Item 0000000339|861|506.28
0000024080|Item 0000024080|785|700.55
0000031131|Item 0000031131|640|615.08
0000016591|Item 0000016591|235|621.06
0000040885|Item 0000040885|750|97.84
0000017081|Item 0000017081|214|584.60
0000047796|Item 0000047796|959|398.60
0000010966|Item 0000010966|187|549.38
0000015528|Item 0000015528|202|283.89
0000038651|Item 0000038651|468|607.17
0000011012|Item 0000011012|82|530.71
0000045189|Item 0000045189|178|74.92
0000028728|Item 0000028728|119|553.85
0000026777|Item 0000026777|892|989.24
0000032556|Item 0000032556|67|338.08
0000043108|Item 0000043108|529|342.48
0000018759|Item 0000018759|984|418.23
0000006196|Item 0000006196|354|947.34
0000042506|Item 0000042506|665|10.81
0000038476|Item 0000038476|851|72.86
0000036834|Item 0000036834|577|669.77
0000028517|Item 0000028517|350|627.56
0000009375|Item 0000009375|405|162.24
0000006528|Item 0000006528|79|431.48
0000034308|Item 0000034308|629|483.79
0000029002|Item 0000029002|1|509.29
0000035604|Item 0000035604|94|999.81
0000010901|Item 0000010901|29|806.92
0000033975|Item 0000033975|766|574.83
0000031133|Item 0000031133|469|163.78
0000004564|Item 0000004564|811|809.49
0000037753|Item 0000037753|79|623.32
0000048115|Item 0000048115|368|493.31
0000045899|Item 0000045899|235|859.82
0000012172|Item 0000012172|643|166.36
0000015317|Item 0000015317|441|956.73
0000046785|Item 0000046785|166|200.35
0000014244|Item 0000014244|409|265.65
0000020024|Item 0000020024|257|646.30
0000014114|Item 0000014114|283|155.98
0000006866|Item 0000006866|549|307.19
0000017320|Item 0000017320|637|131.00
0000014911|Item 0000014911|109|283.88
0000038041|Item 0000038041|898|252.26
0000037025|Item 0000037025|159|420.36
0000022984|Item 0000022984|435|360.83
0000000436|Item 0000000436|894|759.30
0000019166|Item 0000019166|888|442.41
0000015979|Item 0000015979|189|434.99
0000024223|Item 0000024223|54|339.62
0000035221|Item 0000035221|623|17.60
0000013806|Item 0000013806|895|428.58
0000030544|Item 0000030544|34|62.60
0000023077|Item 0000023077|170|599.36
0000006580|Item 0000006580|733|129.22
0000041914|Item 0000041914|340|153.79
0000015977|Item 0000015977|943|411.44
0000038969|Item 0000038969|375|577.87
0000006448|Item 0000006448|164|383.18
0000018973|Item 0000018973|133|142.24
0000000172|Item 0000000172|355|16.73
0000035700|Item 0000035700|410|712.18
0000043719|Item 0000043719|318|259.50
0000021820|Item 0000021820|510|481.91
0000006630|Item 0000006630|411|880.97
0000046830|Item 0000046830|492|538.41
0000035294|Item 0000035294|694|883.56
0000040292|Item 0000040292|903|490.69
0000039492|Item 0000039492|921|568.18
0000049186|Item 0000049186|856|591.49
0000045735|Item 0000045735|470|514.28
0000020216|Item 0000020216|501|372.84
0000035870|Item 0000035870|278|868.79
0000047826|Item 0000047826|866|122.73
0000009492|Item 0000009492|583|367.00
0000017128|Item 0000017128|109|269.98
0000015042|Item 0000015042|428|167.19
0000031521|Item 0000031521|137|850.80
0000044889|Item 0000044889|667|860.72
0000008067|Item 0000008067|785|969.06
0000031005|Item 0000031005|690|718.37
0000018746|Item 0000018746|980|439.80
0000040825|Item 0000040825|738|359.70
0000015533|Item 0000015533|357|103.65
0000047146|Item 0000047146|747|169.05
0000021304|Item 0000021304|556|742.41
0000000393|Item 0000000393|655|305.62
0000014518|Item 0000014518|617|713.96
0000021874|Item 0000021874|120|854.92
0000006077|Item 0000006077|831|63.20
0000045448|Item 0000045448|144|342.31
0000022978|Item 0000022978|574|450.80
0000023941|Item 0000023941|773|395.39
0000023761|Item 0000023761|688|72.15
0000043280|Item 0000043280|621|400.92
0000005804|Item 0000005804|320|698.26
0000024496|Item 0000024496|805|864.82
0000005847|Item 0000005847|670|70.63
0000029897|Item 0000029897|144|161.68
0000011767|Item 0000011767|879|970.24
0000013240|Item 0000013240|397|89.45
0000013771|Item 0000013771|622|678.23
0000026112|Item 0000026112|610|375.84
0000004142|Item 0000004142|905|202.55
0000004058|Item 0000004058|987|60.06
0000045356|Item 0000045356|394|540.65
0000044876|Item 0000044876|323|878.04
0000012007|Item 0000012007|463|134.22
0000044990|Item 0000044990|583|39.54
0000046154|Item 0000046154|114|530.46
0000011347|Item 0000011347|951|91.78
0000035960|Item 0000035960|808|715.65
0000011093|Item 0000011093|42|837.37
0000025862|Item 0000025862|120|850.44
0000007651|Item 0000007651|883|488.05
0000024867|Item 0000024867|760|70.19
0000026649|Item 0000026649|807|898.81
0000036290|Item 0000036290|236|407.89
0000015465|Item 0000015465|552|858.71
0000036788|Item 0000036788|501|154.11
0000001143|Item 0000001143|934|177.60
0000046546|Item 0000046546|360|29.26
0000001490|Item 0000001490|978|270.11
0000025412|Item 0000025412|203|397.43
0000016976|Item 0000016976|822|725.26
0000038055|Item 0000038055|42|662.41
0000011055|Item 0000011055|209|208.67
0000045043|Item 0000045043|772|712.04
0000006888|Item 0000006888|694|138.63
0000023579|Item 0000023579|404|874.36
0000016872|Item 0000016872|219|17.46
0000014800|Item 0000014800|834|350.75
0000014217|Item 0000014217|137|852.59
0000012080|Item 0000012080|616|807.36
0000040971|Item 0000040971|234|734.93
0000025561|Item 0000025561|269|191.64
0000008900|Item 0000008900|541|587.59
0000038908|Item 0000038908|936|95.33
0000042623|Item 0000042623|102|950.65
0000042755|Item 0000042755|972|835.14
0000028862|Item 0000028862|888|122.68
0000030054|Item 0000030054|990|806.30
0000043553|Item 0000043553|924|112.96
0000033553|Item 0000033553|929|987.95
0000002179|Item 0000002179|612|683.71
0000046314|Item 0000046314|251|26.78
0000048779|Item 0000048779|321|562.36
0000032312|Item 0000032312|246|561.01
0000040840|Item 0000040840|48|856.87
0000031868|Item 0000031868|668|864.64
0000029145|Item 0000029145|360|514.77
0000000841|Item 0000000841|905|844.68
0000038473|Item 0000038473|210|381.71
0000040932|Item 0000040932|427|205.16
0000042995|Item 0000042995|443|165.17
0000029601|Item 0000029601|41|38.26
0000003462|Item 0000003462|971|230.33
0000046580|Item 0000046580|653|399.30
0000026069|Item 0000026069|331|659.45
0000003088|Item 0000003088|531|652.92
0000020911|Item 0000020911|375|101.63
0000027934|Item 0000027934|751|520.61
0000001605|Item 0000001605|861|578.33
0000016520|Item 0000016520|699|690.01
0000012652|Item 0000012652|435|274.50
0000039265|Item 0000039265|646|238.40
0000035755|Item 0000035755|447|420.45
0000028838|Item 0000028838|995|64.05
0000021969|Item 0000021969|862|82.72
0000046267|Item 0000046267|696|606.85
0000041578|Item 0000041578|458|566.36
0000023772|Item 0000023772|349|507.62
0000014734|Item 0000014734|403|395.57
0000013289|Item 0000013289|674|824.47
0000027667|Item 0000027667|425|116.37
0000035961|Item 0000035961|48|416.39
0000037891|Item 0000037891|171|820.51
0000001551|Item 0000001551|378|321.82
0000033898|Item 0000033898|194|958.92
0000015706|Item 0000015706|46|871.93
0000000083|Item 0000000083|192|687.17
0000002971|Item 0000002971|466|227.75
0000007337|Item 0000007337|605|976.02
0000026268|Item 0000026268|263|801.22
0000028344|Item 0000028344|504|253.71
0000007337|Item 0000007337|978|301.06
0000019707|Item 0000019707|545|613.09
0000028986|Item 0000028986|778|252.68
0000000477|Item 0000000477|786|682.73
0000019568|Item 0000019568|143|38.16
0000006779|Item 0000006779|483|480.89
0000041899|Item 0000041899|208|557.93
0000031268|Item 0000031268|292|425.04
0000029348|Item 0000029348|185|913.05
0000000260|Item 0000000260|619|946.17
0000007754|Item 0000007754|127|60.66
0000031930|Item 0000031930|112|50.42
0000047724|Item 0000047724|30|98.04
0000027456|Item 0000027456|957|215.40
0000016498|Item 0000016498|724|984.70
0000042615|Item 0000042615|504|883.46
0000034558|Item 0000034558|331|928.83
0000049305|Item 0000049305|273|313.01
0000049212|Item 0000049212|636|747.18
0000034047|Item 0000034047|182|239.68
0000040192|Item 0000040192|454|150.12
0000032838|Item 0000032838|311|591.62
0000035718|Item 0000035718|389|730.97
0000025749|Item 0000025749|97|490.05
0000026115|Item 0000026115|673|253.30
0000046775|Item 0000046775|698|239.61
0000014817|Item 0000014817|255|150.84
0000031173|Item 0000031173|143|438.79
0000046801|Item 0000046801|820|690.23
0000011083|Item 0000011083|927|882.27
0000044717|Item 0000044717|502|889.80
0000013338|Item 0000013338|758|334.58
0000006028|Item 0000006028|463|982.44
0000020010|Item 0000020010|61|517.92
0000002582|Item 0000002582|583|821.96
0000017726|Item 0000017726|91|305.15
0000026902|Item 0000026902|644|970.38
0000000687|Item 0000000687|358|441.73
0000044498|Item 0000044498|499|998.91
0000003244|Item 0000003244|520|658.34
0000030708|Item 0000030708|231|314.27
0000024878|Item 0000024878|46|815.85
0000020975|Item 0000020975|606|880.67
0000015140|Item 0000015140|320|356.06
0000036224|Item 0000036224|338|240.15
0000004428|Item 0000004428|49|242.53
0000035000|Item 0000035000|735|551.27
0000021087|Item 0000021087|527|815.67
0000031139|Item 0000031139|32|672.76
0000015683|Item 0000015683|442|144.77
0000029958|Item 0000029958|920|958.64
0000028377|Item 0000028377|284|352.66
0000046175|Item 0000046175|78|122.50
0000019419|Item 0000019419|355|449.03
0000016152|Item 0000016152|478|502.16
0000008779|Item 0000008779|675|492.18
0000020438|Item 0000020438|807|839.40
0000014721|Item 0000014721|239|714.37
0000040160|Item 0000040160|263|433.64
0000043153|Item 0000043153|662|26.61
0000036271|Item 0000036271|833|474.08
0000042361|Item 0000042361|284|203.17
0000030194|Item 0000030194|89|769.08
0000028693|Item 0000028693|455|781.26
0000030543|Item 0000030543|717|384.43
0000003400|Item 0000003400|624|954.51
0000033430|Item 0000033430|980|380.24
0000009173|Item 0000009173|271|739.21
0000009393|Item 0000009393|373|58.75
0000016057|Item 0000016057|107|127.55
0000016246|Item 0000016246|822|962.71
0000032712|Item 0000032712|380|24.52
0000044192|Item 0000044192|595|520.24
0000044661|Item 0000044661|645|464.16
0000024145|Item 0000024145|145|477.88
0000042363|Item 0000042363|961|979.60
0000041355|Item 0000041355|806|507.41
0000033697|Item 0000033697|703|987.08
0000035953|Item 0000035953|94|266.05
0000020639|Item 0000020639|398|939.97
0000026891|Item 0000026891|975|768.05
0000006970|Item 0000006970|711|262.17
0000031567|Item 0000031567|392|84.67
0000034233|Item 0000034233|911|564.86
0000007849|Item 0000007849|481|87.67
0000011898|Item 0000011898|267|131.77
0000022664|Item 0000022664|613|489.86
0000033799|Item 0000033799|719|174.08
0000024784|Item 0000024784|681|141.56
0000039807|Item 0000039807|576|518.76
0000010000|Item 0000010000|720|666.58
0000024201|Item 0000024201|752|656.32
0000009912|Item 0000009912|654|439.66
0000031720|Item 0000031720|482|989.96
0000010291|Item 0000010291|723|597.74
0000031763|Item 0000031763|415|580.09
0000012894|Item 0000012894|674|249.12
0000039882|Item 0000039882|38|826.94
0000014708|Item 0000014708|927|284.03
0000036626|Item 0000036626|851|306.42
0000047230|Item 0000047230|626|268.06
0000037249|Item 0000037249|126|765.63
0000017092|Item 0000017092|422|181.94
0000045136|Item 0000045136|415|364.85
0000009722|Item 0000009722|237|819.16
0000023369|Item 0000023369|354|120.77
0000032529|Item 0000032529|276|668.22
0000011419|Item 0000011419|60|109.30
0000005039|Item 0000005039|730|160.63
0000001210|Item 0000001210|80|83.17
0000033719|Item 0000033719|492|664.35
0000046594|Item 0000046594|338|417.01
0000011731|Item 0000011731|858|651.94
0000042291|Item 0000042291|595|139.80
0000011572|Item 0000011572|97|106.47
0000027846|Item 0000027846|293|448.21
